/workspace/codes/build/src/model-net-fluid-flow-wan-random-traffic --sync=1 -- config.yaml 

Fri Jul 24 14:31:02 2026

ROSS Version: v8.1.0

tw_net_start: Found world size to be 1 
fluid-flow-wan config: workload=random-traffic switches=128 terminals=256 interval_seconds=10.000000 num_send_intervals=40 num_drain_intervals=20 backpressure_delay_ms=1.000000 flow_generation_every_n_intervals=4 random_flow_min_gbit=1000.000000 random_flow_max_gbit=4000.000000 output_data_unit=Gb buffer_mode=shared egress_model=statistical csv_logs=buffered-forward ross_message_size=32768 fluid_msg_size=30736

ROSS Core Configuration: 
	Total PEs                                                    1
	Total KPs                                          [Nodes (1) x KPs (16)] 16
	Total LPs                                                  384
	Simulation End Time                                31536000000000000.00
	LP-to-PE Mapping                                   model defined


ROSS Event Memory Allocation:
	Model events                                            393217
	Network events                                              16
	Total events                                            393232

*** START SEQUENTIAL SIMULATION ***

*** END SIMULATION ***

fluid-flow-wan gid=0 switch=0 name=S000 ports=9 shared_buffer_gbit=100.000000 received_fragments=7537 sent_fragments=7012 buffered_residual_gbit=3832.170960 sent_gbit=48255.481378 local_delivery_gbit=6672.314922 dropped_gbit=9505.710726 ready_queue_gbit=12.561942 shared_buffer_occupied_gbit=12.561942 pause_asserted=0 pause_updates_sent=62 pause_frames_sent=31 resume_frames_sent=31 pause_updates_received=24 pause_frames_received=12 resume_frames_received=12 total_pause_time_ms=133400.000000
fluid-flow-wan-terminal gid=170 terminal=42 switch=21 generated_gbit=23767.326217 sent_gbit=5545.289978 source_backlog_gbit=18222.036239 active_source_flows=7 received_gbit=7156.764979 rate_updates_received=404 rate_cache_entries=3 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=459
fluid-flow-wan-terminal gid=171 terminal=43 switch=21 generated_gbit=26131.907306 sent_gbit=5964.996888 source_backlog_gbit=20166.910418 active_source_flows=9 received_gbit=4744.379898 rate_updates_received=458 rate_cache_entries=3 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=158
fluid-flow-wan-terminal gid=172 terminal=44 switch=22 generated_gbit=24840.114526 sent_gbit=5385.198372 source_backlog_gbit=19454.916155 active_source_flows=9 received_gbit=6608.248275 rate_updates_received=872 rate_cache_entries=2 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=594
fluid-flow-wan-terminal gid=173 terminal=45 switch=22 generated_gbit=24011.239658 sent_gbit=6990.524383 source_backlog_gbit=17020.715275 active_source_flows=9 received_gbit=3943.182581 rate_updates_received=728 rate_cache_entries=3 pause_updates_received=8 pause_frames_received=4 resume_frames_received=4 total_pause_time_ms=37800.000000 generated_flows=10 received_fragments=326
fluid-flow-wan-terminal gid=174 terminal=46 switch=23 generated_gbit=27882.393903 sent_gbit=6477.134436 source_backlog_gbit=21405.259467 active_source_flows=9 received_gbit=1709.371911 rate_updates_received=384 rate_cache_entries=4 pause_updates_received=8 pause_frames_received=4 resume_frames_received=4 total_pause_time_ms=37800.000000 generated_flows=10 received_fragments=291
fluid-flow-wan-terminal gid=175 terminal=47 switch=23 generated_gbit=15980.636007 sent_gbit=6960.938271 source_backlog_gbit=9019.697736 active_source_flows=9 received_gbit=5322.926779 rate_updates_received=285 rate_cache_entries=4 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=453
fluid-flow-wan-terminal gid=176 terminal=48 switch=24 generated_gbit=25432.631924 sent_gbit=7787.762716 source_backlog_gbit=17644.869208 active_source_flows=9 received_gbit=4858.165459 rate_updates_received=622 rate_cache_entries=3 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=370
fluid-flow-wan-terminal gid=177 terminal=49 switch=24 generated_gbit=27836.605243 sent_gbit=8516.817609 source_backlog_gbit=19319.787634 active_source_flows=10 received_gbit=3480.304191 rate_updates_received=616 rate_cache_entries=4 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=339
fluid-flow-wan-terminal gid=178 terminal=50 switch=25 generated_gbit=26865.894222 sent_gbit=7589.967973 source_backlog_gbit=19275.926248 active_source_flows=10 received_gbit=1335.063580 rate_updates_received=588 rate_cache_entries=4 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=48350.000000 generated_flows=10 received_fragments=196
fluid-flow-wan-terminal gid=179 terminal=51 switch=25 generated_gbit=25789.955095 sent_gbit=6686.434626 source_backlog_gbit=19103.520469 active_source_flows=8 received_gbit=4224.423112 rate_updates_received=355 rate_cache_entries=4 pause_updates_received=8 pause_frames_received=4 resume_frames_received=4 total_pause_time_ms=47800.000000 generated_flows=10 received_fragments=478
fluid-flow-wan-terminal gid=180 terminal=52 switch=26 generated_gbit=23477.983622 sent_gbit=7129.500497 source_backlog_gbit=16348.483124 active_source_flows=8 received_gbit=7195.713535 rate_updates_received=589 rate_cache_entries=4 pause_updates_received=8 pause_frames_received=4 resume_frames_received=4 total_pause_time_ms=37800.000000 generated_flows=10 received_fragments=417
fluid-flow-wan-terminal gid=181 terminal=53 switch=26 generated_gbit=25157.567806 sent_gbit=9121.997308 source_backlog_gbit=16035.570498 active_source_flows=10 received_gbit=2029.377232 rate_updates_received=890 rate_cache_entries=5 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=95
fluid-flow-wan-terminal gid=182 terminal=54 switch=27 generated_gbit=26180.392036 sent_gbit=8157.793542 source_backlog_gbit=18022.598494 active_source_flows=9 received_gbit=2070.350177 rate_updates_received=590 rate_cache_entries=2 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=38900.000000 generated_flows=10 received_fragments=251
fluid-flow-wan-terminal gid=183 terminal=55 switch=27 generated_gbit=23043.245562 sent_gbit=5657.911610 source_backlog_gbit=17385.333952 active_source_flows=8 received_gbit=2389.352790 rate_updates_received=461 rate_cache_entries=2 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=206
fluid-flow-wan-terminal gid=184 terminal=56 switch=28 generated_gbit=27608.654987 sent_gbit=6882.435953 source_backlog_gbit=20726.219034 active_source_flows=10 received_gbit=2902.300670 rate_updates_received=427 rate_cache_entries=3 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=38350.000000 generated_flows=10 received_fragments=284
fluid-flow-wan-terminal gid=185 terminal=57 switch=28 generated_gbit=28652.220019 sent_gbit=5997.106026 source_backlog_gbit=22655.113993 active_source_flows=9 received_gbit=5123.809359 rate_updates_received=254 rate_cache_entries=3 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=328
fluid-flow-wan-terminal gid=186 terminal=58 switch=29 generated_gbit=24549.541008 sent_gbit=4603.582060 source_backlog_gbit=19945.958948 active_source_flows=10 received_gbit=4224.220455 rate_updates_received=348 rate_cache_entries=2 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=487
fluid-flow-wan-terminal gid=187 terminal=59 switch=29 generated_gbit=21989.165760 sent_gbit=5144.542108 source_backlog_gbit=16844.623652 active_source_flows=10 received_gbit=3388.760423 rate_updates_received=385 rate_cache_entries=2 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=425
fluid-flow-wan-terminal gid=188 terminal=60 switch=30 generated_gbit=25133.469246 sent_gbit=7725.811591 source_backlog_gbit=17407.657655 active_source_flows=9 received_gbit=3201.762830 rate_updates_received=427 rate_cache_entries=5 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=273
fluid-flow-wan-terminal gid=189 terminal=61 switch=30 generated_gbit=27841.826438 sent_gbit=6442.844301 source_backlog_gbit=21398.982138 active_source_flows=9 received_gbit=3802.089877 rate_updates_received=225 rate_cache_entries=4 pause_updates_received=0 pause_frames_received=0 resume_frames_received=0 total_pause_time_ms=0.000000 generated_flows=10 received_fragments=216
fluid-flow-wan-terminal gid=190 terminal=62 switch=31 generated_gbit=28967.287311 sent_gbit=8198.395788 source_backlog_gbit=20768.891522 active_source_flows=10 received_gbit=2390.504522 rate_updates_received=683 rate_cache_entries=2 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=48350.000000 generated_flows=10 received_fragments=215
fluid-flow-wan-terminal gid=191 terminal=63 switch=31 generated_gbit=23981.893818 sent_gbit=7176.753708 source_backlog_gbit=16805.140110 active_source_flows=9 received_gbit=1854.284774 rate_updates_received=804 rate_cache_entries=3 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=58350.000000 generated_flows=10 received_fragments=267
fluid-flow-wan-terminal gid=192 terminal=64 switch=32 generated_gbit=26813.130859 sent_gbit=7090.326114 source_backlog_gbit=19722.804745 active_source_flows=10 received_gbit=6306.301023 rate_updates_received=313 rate_cache_entries=4 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=447
fluid-flow-wan-terminal gid=193 terminal=65 switch=32 generated_gbit=31571.279682 sent_gbit=6474.345075 source_backlog_gbit=25096.934607 active_source_flows=10 received_gbit=5887.104497 rate_updates_received=427 rate_cache_entries=3 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=359
fluid-flow-wan-terminal gid=194 terminal=66 switch=33 generated_gbit=29080.159324 sent_gbit=6523.785244 source_backlog_gbit=22556.374080 active_source_flows=9 received_gbit=2785.077221 rate_updates_received=588 rate_cache_entries=3 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=296
fluid-flow-wan-terminal gid=195 terminal=67 switch=33 generated_gbit=27244.826356 sent_gbit=6458.174114 source_backlog_gbit=20786.652242 active_source_flows=9 received_gbit=3667.591332 rate_updates_received=627 rate_cache_entries=3 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=68900.000000 generated_flows=10 received_fragments=317
fluid-flow-wan-terminal gid=196 terminal=68 switch=34 generated_gbit=26569.956549 sent_gbit=8308.848810 source_backlog_gbit=18261.107740 active_source_flows=10 received_gbit=3987.061926 rate_updates_received=499 rate_cache_entries=4 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=257
fluid-flow-wan-terminal gid=197 terminal=69 switch=34 generated_gbit=21686.161759 sent_gbit=6993.060423 source_backlog_gbit=14693.101336 active_source_flows=10 received_gbit=4114.629412 rate_updates_received=337 rate_cache_entries=4 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=357
fluid-flow-wan-terminal gid=198 terminal=70 switch=35 generated_gbit=30618.465706 sent_gbit=5855.067531 source_backlog_gbit=24763.398175 active_source_flows=10 received_gbit=3654.299257 rate_updates_received=369 rate_cache_entries=3 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=341
fluid-flow-wan-terminal gid=199 terminal=71 switch=35 generated_gbit=23489.660230 sent_gbit=7672.007241 source_backlog_gbit=15817.652989 active_source_flows=7 received_gbit=4611.154777 rate_updates_received=620 rate_cache_entries=4 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=406
fluid-flow-wan-terminal gid=200 terminal=72 switch=36 generated_gbit=23594.838604 sent_gbit=6056.808329 source_backlog_gbit=17538.030274 active_source_flows=10 received_gbit=2438.533546 rate_updates_received=458 rate_cache_entries=3 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=171
fluid-flow-wan-terminal gid=201 terminal=73 switch=36 generated_gbit=27337.177561 sent_gbit=8071.322899 source_backlog_gbit=19265.854661 active_source_flows=10 received_gbit=5902.276995 rate_updates_received=989 rate_cache_entries=3 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=329
fluid-flow-wan-terminal gid=202 terminal=74 switch=37 generated_gbit=22002.683789 sent_gbit=7570.076720 source_backlog_gbit=14432.607070 active_source_flows=8 received_gbit=2340.916338 rate_updates_received=585 rate_cache_entries=3 pause_updates_received=8 pause_frames_received=4 resume_frames_received=4 total_pause_time_ms=37800.000000 generated_flows=10 received_fragments=163
fluid-flow-wan-terminal gid=203 terminal=75 switch=37 generated_gbit=21790.263557 sent_gbit=8781.030216 source_backlog_gbit=13009.233341 active_source_flows=10 received_gbit=2352.623040 rate_updates_received=998 rate_cache_entries=4 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=28900.000000 generated_flows=10 received_fragments=255
fluid-flow-wan-terminal gid=204 terminal=76 switch=38 generated_gbit=24055.143204 sent_gbit=6541.040567 source_backlog_gbit=17514.102637 active_source_flows=9 received_gbit=4083.589448 rate_updates_received=463 rate_cache_entries=3 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=319
fluid-flow-wan-terminal gid=205 terminal=77 switch=38 generated_gbit=23476.021300 sent_gbit=8059.836489 source_backlog_gbit=15416.184810 active_source_flows=8 received_gbit=4301.816507 rate_updates_received=532 rate_cache_entries=3 pause_updates_received=0 pause_frames_received=0 resume_frames_received=0 total_pause_time_ms=0.000000 generated_flows=10 received_fragments=376
fluid-flow-wan-terminal gid=206 terminal=78 switch=39 generated_gbit=27013.568566 sent_gbit=7298.534590 source_backlog_gbit=19715.033976 active_source_flows=10 received_gbit=3832.515628 rate_updates_received=692 rate_cache_entries=3 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=441
fluid-flow-wan-terminal gid=207 terminal=79 switch=39 generated_gbit=25252.239299 sent_gbit=9590.845367 source_backlog_gbit=15661.393932 active_source_flows=8 received_gbit=3032.642400 rate_updates_received=427 rate_cache_entries=4 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=449
fluid-flow-wan-terminal gid=208 terminal=80 switch=40 generated_gbit=20134.453271 sent_gbit=9999.812768 source_backlog_gbit=10134.640503 active_source_flows=8 received_gbit=2674.619595 rate_updates_received=913 rate_cache_entries=4 pause_updates_received=8 pause_frames_received=4 resume_frames_received=4 total_pause_time_ms=37800.000000 generated_flows=10 received_fragments=326
fluid-flow-wan-terminal gid=209 terminal=81 switch=40 generated_gbit=28675.958127 sent_gbit=7919.090873 source_backlog_gbit=20756.867254 active_source_flows=10 received_gbit=4017.394904 rate_updates_received=646 rate_cache_entries=3 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=334
fluid-flow-wan-terminal gid=210 terminal=82 switch=41 generated_gbit=25630.941483 sent_gbit=7317.929390 source_backlog_gbit=18313.012094 active_source_flows=9 received_gbit=3071.007286 rate_updates_received=780 rate_cache_entries=4 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=28900.000000 generated_flows=10 received_fragments=352
fluid-flow-wan-terminal gid=211 terminal=83 switch=41 generated_gbit=25257.386463 sent_gbit=8192.672364 source_backlog_gbit=17064.714099 active_source_flows=9 received_gbit=2860.549099 rate_updates_received=729 rate_cache_entries=3 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=68350.000000 generated_flows=10 received_fragments=350
fluid-flow-wan-terminal gid=212 terminal=84 switch=42 generated_gbit=26466.341580 sent_gbit=8851.145395 source_backlog_gbit=17615.196184 active_source_flows=10 received_gbit=2592.915572 rate_updates_received=994 rate_cache_entries=4 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=287
fluid-flow-wan-terminal gid=213 terminal=85 switch=42 generated_gbit=23382.196704 sent_gbit=9382.313629 source_backlog_gbit=13999.883075 active_source_flows=10 received_gbit=4031.659346 rate_updates_received=879 rate_cache_entries=4 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=19450.000000 generated_flows=10 received_fragments=382
fluid-flow-wan-terminal gid=214 terminal=86 switch=43 generated_gbit=29176.132362 sent_gbit=7721.837852 source_backlog_gbit=21454.294510 active_source_flows=9 received_gbit=2980.360092 rate_updates_received=774 rate_cache_entries=3 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=236
fluid-flow-wan-terminal gid=215 terminal=87 switch=43 generated_gbit=26532.241132 sent_gbit=6609.986465 source_backlog_gbit=19922.254667 active_source_flows=9 received_gbit=4744.000010 rate_updates_received=461 rate_cache_entries=3 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=218
fluid-flow-wan-terminal gid=216 terminal=88 switch=44 generated_gbit=23522.101737 sent_gbit=5264.853100 source_backlog_gbit=18257.248636 active_source_flows=10 received_gbit=2815.448934 rate_updates_received=513 rate_cache_entries=2 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=252
fluid-flow-wan-terminal gid=217 terminal=89 switch=44 generated_gbit=20615.279578 sent_gbit=5625.741337 source_backlog_gbit=14989.538241 active_source_flows=9 received_gbit=4669.800981 rate_updates_received=565 rate_cache_entries=2 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=284
fluid-flow-wan-terminal gid=218 terminal=90 switch=45 generated_gbit=24972.975085 sent_gbit=7230.197598 source_backlog_gbit=17742.777487 active_source_flows=9 received_gbit=3181.025611 rate_updates_received=595 rate_cache_entries=3 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=256
fluid-flow-wan-terminal gid=219 terminal=91 switch=45 generated_gbit=25745.605786 sent_gbit=8017.778067 source_backlog_gbit=17727.827719 active_source_flows=8 received_gbit=4116.728301 rate_updates_received=702 rate_cache_entries=4 pause_updates_received=0 pause_frames_received=0 resume_frames_received=0 total_pause_time_ms=0.000000 generated_flows=10 received_fragments=286
fluid-flow-wan-terminal gid=220 terminal=92 switch=46 generated_gbit=22824.664018 sent_gbit=7693.087363 source_backlog_gbit=15131.576655 active_source_flows=9 received_gbit=4983.302341 rate_updates_received=511 rate_cache_entries=3 pause_updates_received=0 pause_frames_received=0 resume_frames_received=0 total_pause_time_ms=0.000000 generated_flows=10 received_fragments=406
fluid-flow-wan-terminal gid=221 terminal=93 switch=46 generated_gbit=29267.816148 sent_gbit=8731.018152 source_backlog_gbit=20536.797995 active_source_flows=10 received_gbit=2345.054589 rate_updates_received=976 rate_cache_entries=3 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=38350.000000 generated_flows=10 received_fragments=220
fluid-flow-wan-terminal gid=222 terminal=94 switch=47 generated_gbit=25590.786321 sent_gbit=8506.226046 source_backlog_gbit=17084.560275 active_source_flows=10 received_gbit=4056.986580 rate_updates_received=1009 rate_cache_entries=4 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=335
fluid-flow-wan-terminal gid=223 terminal=95 switch=47 generated_gbit=21177.993803 sent_gbit=6790.789537 source_backlog_gbit=14387.204266 active_source_flows=8 received_gbit=5041.497185 rate_updates_received=646 rate_cache_entries=3 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=28900.000000 generated_flows=10 received_fragments=195
fluid-flow-wan-terminal gid=224 terminal=96 switch=48 generated_gbit=30487.800806 sent_gbit=7518.314616 source_backlog_gbit=22969.486190 active_source_flows=10 received_gbit=5143.624814 rate_updates_received=512 rate_cache_entries=5 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=68350.000000 generated_flows=10 received_fragments=399
fluid-flow-wan-terminal gid=225 terminal=97 switch=48 generated_gbit=21280.568395 sent_gbit=8732.868785 source_backlog_gbit=12547.699610 active_source_flows=9 received_gbit=2760.571431 rate_updates_received=441 rate_cache_entries=5 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=334
fluid-flow-wan-terminal gid=226 terminal=98 switch=49 generated_gbit=22702.771270 sent_gbit=8758.748588 source_backlog_gbit=13944.022682 active_source_flows=9 received_gbit=3818.526310 rate_updates_received=755 rate_cache_entries=3 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=422
fluid-flow-wan-terminal gid=227 terminal=99 switch=49 generated_gbit=20650.200985 sent_gbit=8491.189517 source_backlog_gbit=12159.011468 active_source_flows=9 received_gbit=6021.712887 rate_updates_received=903 rate_cache_entries=3 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=571
fluid-flow-wan-terminal gid=228 terminal=100 switch=50 generated_gbit=28391.592981 sent_gbit=8982.572363 source_backlog_gbit=19409.020618 active_source_flows=9 received_gbit=2201.948683 rate_updates_received=698 rate_cache_entries=4 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=197
fluid-flow-wan-terminal gid=229 terminal=101 switch=50 generated_gbit=28270.377483 sent_gbit=7226.761719 source_backlog_gbit=21043.615764 active_source_flows=9 received_gbit=1374.361105 rate_updates_received=681 rate_cache_entries=3 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=201
fluid-flow-wan-terminal gid=230 terminal=102 switch=51 generated_gbit=24179.246859 sent_gbit=6782.167856 source_backlog_gbit=17397.079003 active_source_flows=10 received_gbit=7370.977499 rate_updates_received=598 rate_cache_entries=4 pause_updates_received=10 pause_frames_received=5 resume_frames_received=5 total_pause_time_ms=67250.000000 generated_flows=10 received_fragments=453
fluid-flow-wan-terminal gid=231 terminal=103 switch=51 generated_gbit=27119.014258 sent_gbit=8198.541754 source_backlog_gbit=18920.472504 active_source_flows=9 received_gbit=3472.947167 rate_updates_received=1086 rate_cache_entries=3 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=294
fluid-flow-wan-terminal gid=232 terminal=104 switch=52 generated_gbit=19436.986889 sent_gbit=6325.042863 source_backlog_gbit=13111.944026 active_source_flows=8 received_gbit=8104.708504 rate_updates_received=388 rate_cache_entries=3 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=478
fluid-flow-wan-terminal gid=233 terminal=105 switch=52 generated_gbit=18289.412269 sent_gbit=6097.947898 source_backlog_gbit=12191.464372 active_source_flows=10 received_gbit=6972.421060 rate_updates_received=788 rate_cache_entries=2 pause_updates_received=0 pause_frames_received=0 resume_frames_received=0 total_pause_time_ms=0.000000 generated_flows=10 received_fragments=408
fluid-flow-wan-terminal gid=234 terminal=106 switch=53 generated_gbit=28265.084023 sent_gbit=7289.347146 source_backlog_gbit=20975.736876 active_source_flows=10 received_gbit=2874.236827 rate_updates_received=602 rate_cache_entries=4 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=300
fluid-flow-wan-terminal gid=235 terminal=107 switch=53 generated_gbit=21995.672499 sent_gbit=6743.584577 source_backlog_gbit=15252.087923 active_source_flows=9 received_gbit=2071.672574 rate_updates_received=520 rate_cache_entries=3 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=196
fluid-flow-wan-terminal gid=236 terminal=108 switch=54 generated_gbit=29185.411684 sent_gbit=6081.345263 source_backlog_gbit=23104.066421 active_source_flows=10 received_gbit=3210.568325 rate_updates_received=692 rate_cache_entries=2 pause_updates_received=0 pause_frames_received=0 resume_frames_received=0 total_pause_time_ms=0.000000 generated_flows=10 received_fragments=221
fluid-flow-wan-terminal gid=237 terminal=109 switch=54 generated_gbit=27341.774484 sent_gbit=9420.168581 source_backlog_gbit=17921.605902 active_source_flows=9 received_gbit=3860.926818 rate_updates_received=884 rate_cache_entries=4 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=268
fluid-flow-wan-terminal gid=238 terminal=110 switch=55 generated_gbit=23135.973018 sent_gbit=11037.880699 source_backlog_gbit=12098.092319 active_source_flows=10 received_gbit=1583.512750 rate_updates_received=1000 rate_cache_entries=5 pause_updates_received=10 pause_frames_received=5 resume_frames_received=5 total_pause_time_ms=47250.000000 generated_flows=10 received_fragments=137
fluid-flow-wan-terminal gid=239 terminal=111 switch=55 generated_gbit=22509.884312 sent_gbit=8014.608451 source_backlog_gbit=14495.275861 active_source_flows=8 received_gbit=8562.301642 rate_updates_received=640 rate_cache_entries=4 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=382
fluid-flow-wan-terminal gid=240 terminal=112 switch=56 generated_gbit=23328.890197 sent_gbit=10341.656915 source_backlog_gbit=12987.233282 active_source_flows=8 received_gbit=3485.888112 rate_updates_received=969 rate_cache_entries=4 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=361
fluid-flow-wan-terminal gid=241 terminal=113 switch=56 generated_gbit=22368.324086 sent_gbit=9234.889041 source_backlog_gbit=13133.435045 active_source_flows=9 received_gbit=3529.501841 rate_updates_received=925 rate_cache_entries=4 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=327
fluid-flow-wan-terminal gid=242 terminal=114 switch=57 generated_gbit=27685.414839 sent_gbit=7046.617087 source_backlog_gbit=20638.797753 active_source_flows=9 received_gbit=4115.276996 rate_updates_received=1416 rate_cache_entries=3 pause_updates_received=14 pause_frames_received=7 resume_frames_received=7 total_pause_time_ms=96150.000000 generated_flows=10 received_fragments=311
fluid-flow-wan-terminal gid=243 terminal=115 switch=57 generated_gbit=25841.711420 sent_gbit=7806.979362 source_backlog_gbit=18034.732058 active_source_flows=10 received_gbit=7680.309584 rate_updates_received=728 rate_cache_entries=3 pause_updates_received=0 pause_frames_received=0 resume_frames_received=0 total_pause_time_ms=0.000000 generated_flows=10 received_fragments=501
fluid-flow-wan-terminal gid=244 terminal=116 switch=58 generated_gbit=24265.542215 sent_gbit=5695.540855 source_backlog_gbit=18570.001360 active_source_flows=9 received_gbit=6000.312131 rate_updates_received=768 rate_cache_entries=2 pause_updates_received=8 pause_frames_received=4 resume_frames_received=4 total_pause_time_ms=67800.000000 generated_flows=10 received_fragments=538
